employee_id,client_id,product_id,location_id,trans_qty,trans_date
6,ULTA,636,VA,268,2018-09-18
6,PFE,643,OK,37,2018-09-19
6,COG,643,AZ,800,2018-09-20
6,ULTA,637,SD,237,2018-09-21
6,HMC,636,VI,909,2018-09-22
6,WHR,643,NM,415,2018-09-23
6,ACN,642,HI,35,2018-09-24
6,AMD,635,KY,321,2018-09-25
6,ACN,635,OR,24,2018-09-26
6,KO,643,DC,315,2018-09-27
6,COG,636,PR,67,2018-09-28
6,HMC,641,SD,4,2018-09-29
6,CXO,637,NM,590,2018-09-30
6,COG,639,DC,126,2018-10-01
6,COG,635,DC,245,2018-10-02
6,BUD,645,ND,133,2018-10-03
6,FANG,638,NM,798,2018-10-04
6,NVS,642,GU,478,2018-10-05
6,KO,644,WY,541,2018-10-06
6,ALK,642,CA,181,2018-10-07
6,FANG,636,VT,226,2018-10-08
6,TM,641,SC,365,2018-10-09
6,TM,638,OH,319,2018-10-10
6,NVS,636,GU,140,2018-10-11
6,CXO,642,GU,936,2018-10-12
6,ACN,645,CA,442,2018-10-13
6,ACN,638,MS,202,2018-10-14
6,WHR,638,CO,491,2018-10-15
6,SHLD,635,UT,764,2018-10-16
6,WHR,636,VI,576,2018-10-17
6,CXO,639,GA,354,2018-10-18
6,BUD,645,AK,830,2018-10-19
6,COG,636,IL,936,2018-10-20
6,HMC,638,NV,374,2018-10-21
6,ULTA,639,TN,702,2018-10-22
6,MA,640,UT,833,2018-10-23
6,SHLD,640,ME,94,2018-10-24
6,ULTA,639,TX,451,2018-10-25
6,SHLD,637,MO,326,2018-10-26
6,NVS,635,AL,955,2018-10-27
6,CXO,644,AK,139,2018-10-28
6,CXO,641,KY,488,2018-10-29
6,ULTA,644,KS,167,2018-10-30
6,FANG,637,MS,291,2018-10-31
6,HMC,639,AR,698,2018-11-01
6,PFE,641,MS,786,2018-11-02
6,ULTA,635,MN,549,2018-11-03
6,CXO,635,AK,764,2018-11-04
6,ALK,642,SD,776,2018-11-05
6,HMC,636,VA,824,2018-11-06
6,ALK,635,NV,26,2018-11-07
6,HMC,635,IN,306,2018-11-08
6,TM,643,KS,137,2018-11-09
6,NVS,641,IA,493,2018-11-10
6,HMC,638,RI,793,2018-11-11
6,FANG,644,GU,875,2018-11-12
6,KO,643,TX,850,2018-11-13
6,WHR,643,AL,956,2018-11-14
6,HMC,644,ND,595,2018-11-15
6,CXO,638,PR,965,2018-11-16
6,MA,643,WI,445,2018-11-17
6,ALK,645,IN,64,2018-11-18
6,PFE,644,OH,965,2018-11-19
6,ALK,636,WA,451,2018-11-20
6,CXO,636,OH,661,2018-11-21
6,ALK,642,DC,308,2018-11-22
6,COG,639,DC,539,2018-11-23
6,PFE,642,AK,896,2018-11-24
6,ALK,636,DC,710,2018-11-25
6,PFE,635,IA,34,2018-11-26
6,ACN,642,NJ,106,2018-11-27
6,WHR,640,AS,837,2018-11-28
6,BUD,641,KY,399,2018-11-29
6,CXO,635,VI,658,2018-11-30
6,CXO,642,AS,361,2018-12-01
6,COG,637,NH,209,2018-12-02
6,KO,643,NC,908,2018-12-03
6,KO,645,GU,621,2018-12-04
6,HMC,644,OK,786,2018-12-05
6,BUD,645,CA,35,2018-12-06
6,MA,639,VT,285,2018-12-07
6,COG,640,AR,662,2018-12-08
6,AMD,642,UT,947,2018-12-09
6,COG,645,CT,580,2018-12-10
6,NVS,645,RI,215,2018-12-11
6,SHLD,636,LA,592,2018-12-12
6,HMC,644,WY,454,2018-12-13
6,ACN,644,RI,627,2018-12-14
6,CXO,636,OK,892,2018-12-15
6,ACN,640,NE,397,2018-12-16
6,FANG,641,MP,751,2018-12-17
6,HMC,644,AZ,775,2018-12-18
6,ALK,645,MI,211,2018-12-19
6,BUD,639,ID,421,2018-12-20
6,CXO,637,MT,201,2018-12-21
6,NVS,639,IL,31,2018-12-22
6,FANG,639,VT,311,2018-12-23
6,ALK,638,MA,362,2018-12-24
6,NVS,635,OK,651,2018-12-25
6,WHR,643,CA,100,2018-12-26
6,KO,638,MP,452,2018-12-27
6,PFE,635,ME,230,2018-12-28
6,TM,644,MI,315,2018-12-29
6,BUD,637,WV,391,2018-12-30
6,KO,642,MI,23,2018-12-31
6,TM,644,PA,617,2019-01-01
6,KO,640,AZ,249,2019-01-02
6,CXO,645,ME,596,2019-01-03
6,NVS,645,MN,63,2019-01-04
6,ALK,641,WY,98,2019-01-05
6,HMC,637,VI,136,2019-01-06
6,WHR,638,IL,226,2019-01-07
6,COG,644,TX,458,2019-01-08
6,PFE,637,MP,502,2019-01-09
6,BUD,638,GU,848,2019-01-10
6,ULTA,639,OH,712,2019-01-11
6,AMD,635,OR,915,2019-01-12
6,HMC,641,MA,513,2019-01-13
6,ALK,635,IL,547,2019-01-14
6,COG,642,PR,762,2019-01-15
6,CXO,645,ME,10,2019-01-16
6,COG,642,PR,155,2019-01-17
6,WHR,642,OH,157,2019-01-18
6,ACN,644,CO,537,2019-01-19
6,AMD,644,CT,489,2019-01-20
6,COG,645,AR,199,2019-01-21
6,PFE,641,UT,279,2019-01-22
6,NVS,644,TX,878,2019-01-23
6,WHR,645,WA,947,2019-01-24
6,AMD,639,HI,645,2019-01-25
6,MA,636,CO,898,2019-01-26
6,TM,644,AR,749,2019-01-27
6,HMC,638,NH,280,2019-01-28
6,TM,641,PA,220,2019-01-29
6,PFE,644,TX,446,2019-01-30
6,MA,645,RI,739,2019-01-31
6,CXO,637,OK,824,2019-02-01
6,ALK,639,CO,889,2019-02-02
6,ACN,640,KY,400,2019-02-03
6,SHLD,643,NV,237,2019-02-04
6,PFE,642,NC,208,2019-02-05
6,WHR,635,GU,707,2019-02-06
6,NVS,635,OR,673,2019-02-07
6,WHR,638,OK,421,2019-02-08
6,NVS,643,NE,798,2019-02-09
6,CXO,642,MI,529,2019-02-10
6,KO,637,WA,591,2019-02-11
6,CXO,637,CT,756,2019-02-12
6,TM,638,NC,998,2019-02-13
6,ULTA,640,GU,2,2019-02-14
6,HMC,641,AS,82,2019-02-15
6,ULTA,635,MI,306,2019-02-16
6,PFE,637,WV,901,2019-02-17
6,BUD,640,SC,169,2019-02-18
6,AMD,642,AR,209,2019-02-19
6,PFE,641,OK,890,2019-02-20
6,FANG,636,HI,815,2019-02-21
6,TM,636,CO,267,2019-02-22
6,FANG,645,NY,188,2019-02-23
6,ULTA,641,WI,74,2019-02-24
6,MA,638,NH,161,2019-02-25
6,BUD,635,MT,969,2019-02-26
6,CXO,638,TN,405,2019-02-27
6,NVS,644,WA,389,2019-02-28
6,CXO,636,MA,775,2019-03-01
6,KO,644,NE,495,2019-03-02
6,KO,645,MN,570,2019-03-03
6,ALK,641,WA,91,2019-03-04
6,BUD,636,NC,98,2019-03-05
6,CXO,643,HI,95,2019-03-06
6,FANG,644,CO,110,2019-03-07
6,COG,641,VI,330,2019-03-08
6,CXO,636,GU,434,2019-03-09
6,KO,639,UT,42,2019-03-10
6,ACN,643,ID,883,2019-03-11
6,WHR,645,VI,998,2019-03-12
6,ULTA,635,ME,196,2019-03-13
6,ALK,639,OR,940,2019-03-14
6,MA,638,IL,677,2019-03-15
6,BUD,638,IN,151,2019-03-16
6,WHR,638,CT,386,2019-03-17
6,KO,639,IL,762,2019-03-18
6,AMD,641,NH,628,2019-03-19
6,BUD,643,VI,968,2019-03-20
6,NVS,639,RI,907,2019-03-21
6,ULTA,638,NC,116,2019-03-22
6,TM,639,OH,767,2019-03-23
6,AMD,635,TN,841,2019-03-24
6,HMC,640,TX,383,2019-03-25
6,AMD,644,PR,413,2019-03-26
6,FANG,644,MD,65,2019-03-27
6,KO,640,IL,371,2019-03-28
6,KO,639,WY,745,2019-03-29
6,NVS,644,WY,984,2019-03-30
6,FANG,643,VI,847,2019-03-31
6,BUD,636,FL,263,2019-04-01
6,KO,642,NV,786,2019-04-02
6,ALK,643,VI,9,2019-04-03
6,CXO,645,VA,929,2019-04-04
6,BUD,643,KY,695,2019-04-05
6,ACN,640,NJ,990,2019-04-06
6,ULTA,637,ID,77,2019-04-07
6,ALK,644,MD,543,2019-04-08
6,ALK,645,DE,470,2019-04-09
6,ALK,636,NC,443,2019-04-10
6,AMD,636,NV,915,2019-04-11
6,ACN,636,MT,118,2019-04-12
6,AMD,644,AR,40,2019-04-13
6,BUD,640,MP,954,2019-04-14
6,BUD,635,RI,728,2019-04-15
6,COG,644,WA,40,2019-04-16
6,ACN,641,ID,58,2019-04-17
6,FANG,639,AL,262,2019-04-18
6,AMD,644,IN,523,2019-04-19
6,TM,641,OH,22,2019-04-20
6,HMC,637,DE,201,2019-04-21
6,COG,642,AL,686,2019-04-22
6,COG,643,SC,111,2019-04-23
6,TM,641,VT,449,2019-04-24
6,ALK,643,MS,166,2019-04-25
6,TM,636,PA,212,2019-04-26
6,SHLD,638,NM,806,2019-04-27
6,KO,635,MS,241,2019-04-28
6,TM,643,NH,609,2019-04-29
6,TM,636,AR,681,2019-04-30
6,ALK,640,GU,256,2019-05-01
6,HMC,638,ND,418,2019-05-02
6,PFE,645,MP,588,2019-05-03
6,ACN,637,NM,608,2019-05-04
6,HMC,635,CA,763,2019-05-05
6,BUD,639,RI,678,2019-05-06
6,ACN,639,GU,563,2019-05-07
6,TM,636,NM,714,2019-05-08
6,TM,643,IA,269,2019-05-09
6,BUD,636,SD,131,2019-05-10
6,PFE,644,PR,93,2019-05-11
6,MA,640,TN,934,2019-05-12
6,FANG,643,LA,996,2019-05-13
6,NVS,642,NC,113,2019-05-14
6,ALK,640,GU,418,2019-05-15
6,MA,640,OR,353,2019-05-16
6,MA,641,MS,908,2019-05-17
6,NVS,637,LA,57,2019-05-18
6,CXO,636,KS,196,2019-05-19
6,PFE,644,VT,344,2019-05-20
6,CXO,644,SC,455,2019-05-21
6,SHLD,636,TN,174,2019-05-22
6,WHR,635,NY,154,2019-05-23
6,CXO,636,IL,749,2019-05-24
6,CXO,637,AZ,188,2019-05-25
6,FANG,640,OK,835,2019-05-26
6,ALK,639,NM,515,2019-05-27
6,AMD,639,WY,664,2019-05-28
6,ALK,639,PA,571,2019-05-29
6,TM,640,NV,132,2019-05-30
6,WHR,639,ID,745,2019-05-31
6,BUD,640,CO,797,2019-06-01
6,KO,635,DC,130,2019-06-02
6,COG,644,OK,383,2019-06-03
6,TM,636,NH,385,2019-06-04
6,ULTA,639,NY,720,2019-06-05
6,TM,638,PA,504,2019-06-06
6,ULTA,637,FL,941,2019-06-07
6,ULTA,644,NE,166,2019-06-08
6,MA,643,RI,871,2019-06-09
6,MA,637,NE,417,2019-06-10
6,ACN,638,SC,80,2019-06-11
6,PFE,640,NJ,907,2019-06-12
6,ACN,635,MA,87,2019-06-13
6,TM,637,MT,434,2019-06-14
6,NVS,643,ID,173,2019-06-15
6,KO,641,TX,396,2019-06-16
6,BUD,638,MO,683,2019-06-17
6,AMD,644,GU,95,2019-06-18
6,KO,640,WV,83,2019-06-19
6,NVS,636,ME,353,2019-06-20
6,FANG,635,PA,336,2019-06-21
6,WHR,636,KY,509,2019-06-22
6,ACN,644,NV,739,2019-06-23
6,FANG,636,KS,534,2019-06-24
6,KO,644,PR,801,2019-06-25
6,FANG,644,MA,437,2019-06-26
6,FANG,639,AS,837,2019-06-27
6,MA,638,KY,586,2019-06-28
6,AMD,643,WI,46,2019-06-29
6,BUD,641,MI,849,2019-06-30
6,CXO,639,AK,939,2019-07-01
6,NVS,641,AL,258,2019-07-02
6,KO,639,WY,921,2019-07-03
6,ACN,638,LA,9,2019-07-04
6,TM,641,RI,947,2019-07-05
6,ACN,637,IN,157,2019-07-06
6,KO,637,UT,696,2019-07-07
6,ULTA,636,MN,812,2019-07-08
6,MA,642,GA,566,2019-07-09
6,ALK,637,MS,360,2019-07-10
6,ACN,643,AL,235,2019-07-11
6,AMD,643,MA,693,2019-07-12
6,CXO,640,AS,859,2019-07-13
6,CXO,639,GA,381,2019-07-14
6,NVS,641,MS,652,2019-07-15
6,SHLD,639,NJ,271,2019-07-16
6,ULTA,639,RI,957,2019-07-17
6,HMC,640,CT,339,2019-07-18
6,TM,638,UT,295,2019-07-19
6,PFE,638,MS,480,2019-07-20
6,WHR,636,NV,647,2019-07-21
6,AMD,644,MA,4,2019-07-22
6,PFE,640,TN,117,2019-07-23
6,FANG,641,MD,798,2019-07-24
6,CXO,640,ND,22,2019-07-25
6,BUD,638,AR,870,2019-07-26
6,HMC,641,UT,833,2019-07-27
6,NVS,644,UT,108,2019-07-28
6,SHLD,644,VA,162,2019-07-29
6,SHLD,640,WY,139,2019-07-30
6,FANG,643,NY,929,2019-07-31
6,AMD,645,MI,321,2019-08-01
6,AMD,640,WV,910,2019-08-02
6,WHR,635,IN,27,2019-08-03
6,KO,639,ND,577,2019-08-04
6,SHLD,636,SD,72,2019-08-05
6,KO,640,GA,507,2019-08-06
6,PFE,645,MT,397,2019-08-07
6,MA,635,UT,565,2019-08-08
6,MA,642,MI,80,2019-08-09
6,FANG,639,IN,731,2019-08-10
6,KO,635,PA,74,2019-08-11
6,HMC,640,AR,389,2019-08-12
6,MA,638,IN,373,2019-08-13
6,NVS,640,IN,574,2019-08-14
6,NVS,644,LA,306,2019-08-15
6,TM,640,KY,386,2019-08-16
6,NVS,636,UT,672,2019-08-17
6,PFE,641,MS,422,2019-08-18
6,PFE,640,NH,397,2019-08-19
6,BUD,641,NH,29,2019-08-20
6,ACN,637,NC,945,2019-08-21
6,PFE,635,NE,505,2019-08-22
6,MA,638,CO,715,2019-08-23
6,ULTA,642,VT,43,2019-08-24
6,TM,636,NM,241,2019-08-25
6,MA,639,IA,588,2019-08-26
6,MA,644,NM,171,2019-08-27
6,COG,638,IL,966,2019-08-28
6,FANG,642,MP,500,2019-08-29
6,HMC,640,FL,971,2019-08-30
6,MA,637,MN,483,2019-08-31
6,FANG,635,PR,631,2019-09-01
6,HMC,637,ME,535,2019-09-02
6,BUD,636,HI,197,2019-09-03
6,CXO,644,PR,605,2019-09-04
6,COG,637,LA,620,2019-09-05
6,ACN,645,MA,355,2019-09-06
6,PFE,643,ME,343,2019-09-07
6,COG,645,WI,534,2019-09-08
6,HMC,645,MT,237,2019-09-09
6,KO,645,MO,358,2019-09-10
6,BUD,636,MP,585,2019-09-11
6,WHR,644,IL,90,2019-09-12
6,MA,637,NC,801,2019-09-13
6,KO,637,MO,522,2019-09-14
6,MA,641,NC,211,2019-09-15
6,CXO,639,AR,546,2019-09-16
6,ULTA,639,SD,222,2019-09-17
6,ACN,637,WI,263,2019-09-18
6,FANG,637,AL,124,2019-09-19
6,BUD,643,MT,821,2019-09-20
6,CXO,640,KS,329,2019-09-21
6,TM,637,GA,907,2019-09-22
6,PFE,642,MT,656,2019-09-23
6,HMC,644,VT,990,2019-09-24
6,TM,637,UT,886,2019-09-25
6,BUD,643,VA,260,2019-09-26
6,NVS,645,MN,503,2019-09-27
6,ALK,640,NM,877,2019-09-28
6,FANG,637,MS,110,2019-09-29
6,ULTA,637,MI,31,2019-09-30
6,MA,637,UT,849,2019-10-01
6,HMC,641,MN,355,2019-10-02
6,AMD,639,NC,154,2019-10-03
6,COG,635,TX,381,2019-10-04
6,TM,635,ND,15,2019-10-05
6,ULTA,637,MN,937,2019-10-06
6,SHLD,643,MO,533,2019-10-07
6,TM,643,IN,292,2019-10-08
6,CXO,644,IL,148,2019-10-09
6,FANG,643,ID,920,2019-10-10
6,BUD,639,NJ,941,2019-10-11
6,CXO,637,OR,693,2019-10-12
6,SHLD,641,MP,560,2019-10-13
6,WHR,644,ME,587,2019-10-14
6,TM,636,AK,679,2019-10-15
6,HMC,638,KY,765,2019-10-16
6,CXO,638,NV,283,2019-10-17
6,FANG,635,GA,477,2019-10-18
6,WHR,640,MN,103,2019-10-19
6,SHLD,638,MD,206,2019-10-20
6,ULTA,637,PA,482,2019-10-21
6,MA,643,AL,259,2019-10-22
6,MA,637,PR,753,2019-10-23
6,ACN,645,WV,542,2019-10-24
6,CXO,635,NC,461,2019-10-25
6,TM,635,TX,533,2019-10-26
6,BUD,637,MD,59,2019-10-27
6,FANG,641,OR,249,2019-10-28
6,ACN,643,OR,232,2019-10-29
6,BUD,644,AR,934,2019-10-30
6,WHR,640,MI,543,2019-10-31
6,ACN,641,SD,441,2019-11-01
6,ULTA,637,NC,966,2019-11-02
6,ALK,635,GU,262,2019-11-03
6,ULTA,643,NC,946,2019-11-04
6,HMC,637,MP,748,2019-11-05
6,ACN,641,KS,133,2019-11-06
6,TM,640,UT,644,2019-11-07
6,KO,645,NM,391,2019-11-08
6,WHR,644,GA,184,2019-11-09
6,COG,635,AL,632,2019-11-10
6,PFE,639,MS,904,2019-11-11
6,SHLD,645,WY,25,2019-11-12
6,TM,643,PR,353,2019-11-13
6,KO,636,OK,476,2019-11-14
6,MA,645,LA,838,2019-11-15
6,PFE,640,GU,211,2019-11-16
6,ACN,640,OH,870,2019-11-17
6,NVS,637,WI,758,2019-11-18
6,NVS,645,GU,7,2019-11-19
6,FANG,638,NM,772,2019-11-20
6,AMD,639,KS,674,2019-11-21
6,MA,641,GA,747,2019-11-22
6,COG,641,IA,806,2019-11-23
6,SHLD,643,MP,605,2019-11-24
6,CXO,644,WI,8,2019-11-25
6,ULTA,645,SC,44,2019-11-26
6,ULTA,641,OK,614,2019-11-27
6,KO,635,ND,891,2019-11-28
6,PFE,645,GU,516,2019-11-29
6,COG,640,WA,615,2019-11-30
6,FANG,640,ID,376,2019-12-01
6,ACN,644,UT,109,2019-12-02
6,TM,635,ID,448,2019-12-03
6,NVS,635,MP,464,2019-12-04
6,AMD,639,NJ,898,2019-12-05
6,ULTA,636,MD,376,2019-12-06
6,HMC,635,CT,663,2019-12-07
6,ALK,637,MA,172,2019-12-08
6,BUD,640,MD,456,2019-12-09
6,BUD,637,PR,843,2019-12-10
6,AMD,635,KS,210,2019-12-11
6,WHR,642,MD,298,2019-12-12
6,CXO,639,AL,318,2019-12-13
6,WHR,637,ID,501,2019-12-14
6,SHLD,635,IN,848,2019-12-15
6,BUD,645,NM,235,2019-12-16
6,ALK,643,KY,552,2019-12-17
6,SHLD,637,AR,897,2019-12-18
6,ALK,644,CT,133,2019-12-19
6,KO,645,NM,430,2019-12-20
6,COG,639,CA,428,2019-12-21
6,ULTA,635,MI,301,2019-12-22
6,SHLD,640,DC,152,2019-12-23
6,PFE,639,DC,107,2019-12-24
6,ULTA,640,AK,436,2019-12-25
6,TM,635,PA,174,2019-12-26
6,KO,635,MP,642,2019-12-27
6,FANG,637,WV,275,2019-12-28
6,KO,640,ME,962,2019-12-29
6,WHR,645,CA,171,2019-12-30
6,COG,640,DC,907,2019-12-31
6,BUD,637,ND,861,2020-01-01
6,SHLD,636,SC,43,2020-01-02
6,ACN,636,AL,903,2020-01-03
6,AMD,636,KY,693,2020-01-04
6,CXO,639,CA,39,2020-01-05
6,ALK,638,GU,640,2020-01-06
6,FANG,643,SD,111,2020-01-07
6,COG,639,DE,877,2020-01-08
6,CXO,637,MT,226,2020-01-09
6,ACN,645,OH,531,2020-01-10
6,FANG,643,AS,902,2020-01-11
6,ULTA,643,VT,186,2020-01-12
6,ULTA,639,AS,147,2020-01-13
6,SHLD,643,CT,73,2020-01-14
6,WHR,637,ID,281,2020-01-15
6,ULTA,643,RI,32,2020-01-16
6,COG,642,ID,902,2020-01-17
6,SHLD,639,CT,92,2020-01-18
6,ULTA,642,CA,200,2020-01-19
6,AMD,640,NE,563,2020-01-20
6,CXO,642,KS,92,2020-01-21
6,AMD,644,OK,856,2020-01-22
6,ACN,645,GU,464,2020-01-23
6,CXO,643,NV,630,2020-01-24
6,AMD,636,MS,642,2020-01-25
6,TM,638,PR,518,2020-01-26
6,CXO,644,MS,868,2020-01-27
6,TM,638,CA,413,2020-01-28
6,COG,636,WV,967,2020-01-29
6,HMC,636,ND,543,2020-01-30
6,KO,639,WY,777,2020-01-31
6,MA,640,MO,752,2020-02-01
6,KO,642,PR,582,2020-02-02
6,HMC,635,VA,631,2020-02-03
6,NVS,636,OH,276,2020-02-04
6,COG,642,GU,856,2020-02-05
6,KO,639,IN,870,2020-02-06
6,FANG,645,IN,315,2020-02-07
6,SHLD,635,ME,862,2020-02-08
6,ALK,645,DE,604,2020-02-09
6,FANG,643,OH,758,2020-02-10
6,KO,636,RI,139,2020-02-11
6,ULTA,641,AS,398,2020-02-12
6,TM,640,NV,643,2020-02-13
6,KO,640,SD,577,2020-02-14
6,ALK,644,MP,150,2020-02-15
6,KO,635,ID,970,2020-02-16
6,ACN,643,MD,221,2020-02-17
6,COG,641,CO,93,2020-02-18
6,AMD,645,KS,577,2020-02-19
6,ULTA,637,NM,141,2020-02-20
6,AMD,638,MD,918,2020-02-21
6,ALK,639,PA,480,2020-02-22
6,AMD,639,IN,371,2020-02-23
6,KO,644,IN,280,2020-02-24
6,FANG,636,DE,367,2020-02-25
6,TM,644,NJ,594,2020-02-26
6,TM,641,LA,701,2020-02-27
6,MA,637,KY,497,2020-02-28
6,PFE,644,MN,368,2020-02-29
6,NVS,635,MD,540,2020-03-01
6,ULTA,641,VT,389,2020-03-02
6,ACN,637,NJ,301,2020-03-03
6,HMC,641,AL,776,2020-03-04
6,NVS,637,HI,953,2020-03-05
6,ULTA,644,PR,113,2020-03-06
6,ULTA,645,RI,661,2020-03-07
6,ULTA,643,NH,57,2020-03-08
6,ALK,639,WY,769,2020-03-09
6,COG,643,OH,145,2020-03-10
6,WHR,635,WA,152,2020-03-11
6,CXO,637,VA,860,2020-03-12
6,PFE,637,GU,774,2020-03-13
6,MA,642,TN,128,2020-03-14
6,NVS,641,WI,526,2020-03-15
6,BUD,643,KS,502,2020-03-16
6,PFE,644,ME,755,2020-03-17
6,KO,641,AK,383,2020-03-18
6,BUD,643,WI,798,2020-03-19
6,NVS,642,TN,542,2020-03-20
6,KO,645,KS,731,2020-03-21
6,MA,639,TN,736,2020-03-22
6,ACN,637,ND,979,2020-03-23
6,COG,640,AK,661,2020-03-24
6,HMC,643,AS,856,2020-03-25
6,SHLD,638,IL,276,2020-03-26
6,AMD,642,OK,751,2020-03-27
6,TM,643,OH,829,2020-03-28
6,SHLD,635,AS,603,2020-03-29
6,COG,643,ME,882,2020-03-30
6,TM,644,GA,927,2020-03-31
6,ALK,642,NC,203,2020-04-01
6,SHLD,636,SC,674,2020-04-02
6,WHR,642,VT,170,2020-04-03
6,TM,645,IL,637,2020-04-04
6,PFE,638,AS,826,2020-04-05
6,KO,642,WI,785,2020-04-06
6,SHLD,640,UT,53,2020-04-07
6,PFE,644,PR,658,2020-04-08
6,FANG,635,SC,853,2020-04-09
6,ULTA,644,KS,867,2020-04-10
6,BUD,642,AS,227,2020-04-11
6,ULTA,636,NM,495,2020-04-12
6,CXO,637,GA,699,2020-04-13
6,SHLD,644,NV,409,2020-04-14
6,ACN,643,HI,330,2020-04-15
6,KO,635,MD,157,2020-04-16
6,MA,636,PR,270,2020-04-17
6,PFE,639,MI,296,2020-04-18
6,KO,640,AK,147,2020-04-19
6,KO,640,AK,836,2020-04-20
6,TM,639,TX,30,2020-04-21
6,PFE,645,ND,204,2020-04-22
6,HMC,643,FL,47,2020-04-23
6,BUD,643,VA,183,2020-04-24
6,SHLD,644,MI,781,2020-04-25
6,COG,636,OR,605,2020-04-26
6,KO,640,NM,814,2020-04-27
6,TM,642,MO,123,2020-04-28
6,WHR,641,WY,445,2020-04-29
6,ULTA,639,SC,922,2020-04-30
6,SHLD,636,MS,67,2020-05-01
6,WHR,636,PA,327,2020-05-02
6,PFE,637,RI,684,2020-05-03
6,ACN,645,PA,468,2020-05-04
6,MA,637,KY,305,2020-05-05
6,ULTA,641,CT,587,2020-05-06
6,ACN,638,NE,691,2020-05-07
6,NVS,640,WA,989,2020-05-08
6,ALK,640,MN,45,2020-05-09
6,ACN,640,MN,940,2020-05-10
6,ALK,645,MI,277,2020-05-11
6,MA,643,ME,386,2020-05-12
6,COG,641,MS,944,2020-05-13
6,ALK,641,NE,245,2020-05-14
6,NVS,644,CT,612,2020-05-15
6,FANG,643,AL,359,2020-05-16
6,COG,642,CA,492,2020-05-17
6,KO,638,AK,55,2020-05-18
6,BUD,642,MI,136,2020-05-19
6,ALK,639,OR,674,2020-05-20
6,HMC,638,ID,547,2020-05-21
6,PFE,640,NH,880,2020-05-22
6,SHLD,644,TN,532,2020-05-23
6,TM,638,OH,702,2020-05-24
6,COG,640,ID,896,2020-05-25
6,COG,640,TN,304,2020-05-26
6,ALK,644,OK,329,2020-05-27
6,KO,636,CT,933,2020-05-28
6,TM,635,NV,488,2020-05-29
6,PFE,637,IL,252,2020-05-30
6,HMC,638,MS,170,2020-05-31
6,HMC,645,SC,90,2020-06-01
6,SHLD,644,GA,187,2020-06-02
6,ACN,637,WV,277,2020-06-03
6,PFE,642,NV,460,2020-06-04
6,CXO,638,KY,416,2020-06-05
6,NVS,643,MI,501,2020-06-06
6,TM,642,WV,938,2020-06-07
6,WHR,636,LA,203,2020-06-08
6,MA,638,CA,349,2020-06-09
6,WHR,642,SC,123,2020-06-10
6,WHR,644,UT,310,2020-06-11
6,ALK,644,ME,386,2020-06-12
6,SHLD,638,CA,20,2020-06-13
6,NVS,644,NY,443,2020-06-14
6,FANG,637,SD,922,2020-06-15
6,ALK,641,ND,494,2020-06-16
6,TM,637,AZ,390,2020-06-17
6,PFE,637,NC,705,2020-06-18
6,ULTA,636,AL,281,2020-06-19
6,BUD,645,AK,505,2020-06-20
6,SHLD,644,SC,384,2020-06-21
6,FANG,639,MD,432,2020-06-22
6,CXO,642,RI,490,2020-06-23
6,KO,644,LA,278,2020-06-24
6,ACN,641,AL,814,2020-06-25
6,AMD,641,KY,229,2020-06-26
6,HMC,644,MS,597,2020-06-27
6,ULTA,637,MS,266,2020-06-28
6,PFE,643,MI,37,2020-06-29
6,HMC,636,LA,660,2020-06-30
6,HMC,639,WA,834,2020-07-01
6,AMD,641,MO,110,2020-07-02
6,WHR,644,AK,311,2020-07-03
6,AMD,638,SD,30,2020-07-04
6,MA,635,NH,847,2020-07-05
6,MA,636,ND,600,2020-07-06
6,BUD,643,NV,232,2020-07-07
6,MA,644,ME,956,2020-07-08
6,FANG,638,RI,163,2020-07-09
6,ACN,645,NE,624,2020-07-10
6,NVS,639,MI,610,2020-07-11
6,COG,643,GU,188,2020-07-12
6,FANG,639,CO,888,2020-07-13
6,CXO,636,UT,617,2020-07-14
6,MA,642,WA,551,2020-07-15
6,NVS,639,AK,73,2020-07-16
6,WHR,645,NJ,642,2020-07-17
6,WHR,645,VA,14,2020-07-18
6,PFE,641,WI,331,2020-07-19
6,ALK,639,AS,548,2020-07-20
6,ALK,640,MA,798,2020-07-21
6,NVS,639,CT,210,2020-07-22
6,ULTA,636,KS,306,2020-07-23
6,FANG,638,ID,308,2020-07-24
6,AMD,640,DC,535,2020-07-25
6,TM,645,RI,919,2020-07-26
6,BUD,637,MS,587,2020-07-27
6,MA,644,MP,237,2020-07-28
6,TM,641,IN,900,2020-07-29
6,FANG,640,UT,817,2020-07-30
6,WHR,640,VI,833,2020-07-31
6,NVS,635,KY,920,2020-08-01
6,FANG,644,GA,485,2020-08-02
6,MA,638,PR,710,2020-08-03
6,NVS,641,MP,920,2020-08-04
6,KO,635,RI,494,2020-08-05
6,BUD,638,VI,414,2020-08-06
6,PFE,642,LA,68,2020-08-07
6,SHLD,643,TN,768,2020-08-08
6,ACN,643,HI,856,2020-08-09
6,ACN,635,OR,494,2020-08-10
6,ACN,635,AZ,387,2020-08-11
6,HMC,642,TX,642,2020-08-12
6,COG,642,TN,77,2020-08-13
6,FANG,643,LA,69,2020-08-14
6,PFE,640,VI,547,2020-08-15
6,WHR,635,GA,436,2020-08-16
6,CXO,640,NE,189,2020-08-17
6,KO,641,IA,195,2020-08-18
6,WHR,641,WY,158,2020-08-19
6,ULTA,637,ID,527,2020-08-20
